identif_mask,modelo,score,restritivo,positivo,msg,anomesdia
440,YWZ,3003,3,3,,20210430
441,YWZ,742000,742,0,,20210430
442,YWZ,3003,3,3,,20210430
443,YWZ,742000,742,0,,20210430
444,YWZ,3003,3,3,,20210430
445,YWZ,735000,735,0,,20210430
446,YWZ,784608,784,608,,20210430
447,YWZ,358000,358,0,,20210430
448,YWZ,756862,756,862,,20210430
449,YWZ,3003,3,3,,20210430
450,YWZ,771000,771,0,,20210430
451,YWZ,756924,756,924,,20210430
452,YWZ,485510,485,510,,20210430
453,YWZ,710959,710,959,,20210430
454,YWZ,3003,3,3,,20210430
455,YWZ,789000,789,0,,20210430
456,YWZ,3003,3,3,,20210430
457,YWZ,742000,742,0,,20210430
458,YWZ,3003,3,3,,20210430
459,YWZ,3003,3,3,,20210430
460,YWZ,695862,695,862,,20210430
461,YWZ,3003,3,3,,20210430
462,YWZ,583000,583,0,,20210430
463,YWZ,742560,742,560,,20210430
464,YWZ,862000,862,0,,20210430
465,YWZ,3003,3,3,,20210430
466,YWZ,3003,3,3,,20210430
467,YWZ,3003,3,3,,20210430
468,YWZ,3003,3,3,,20210430
469,YWZ,3003,3,3,,20210430
470,YWZ,3003,3,3,,20210430
471,YWZ,685000,685,0,,20210430
472,YWZ,598584,598,584,,20210430
473,YWZ,756851,756,851,,20210430
474,YWZ,819862,819,862,,20210430
475,YWZ,733862,733,862,,20210430
476,YWZ,3003,3,3,,20210430
477,YWZ,769378,769,378,,20210430
478,YWZ,3003,3,3,,20210430
479,YWZ,806862,806,862,,20210430
480,YWZ,381000,381,0,,20210430
481,YWZ,829862,829,862,,20210430
482,YWZ,742000,742,0,,20210430
483,YWZ,597769,597,769,,20210430
484,YWZ,3003,3,3,,20210430
485,YWZ,684924,684,924,,20210430
486,YWZ,815924,815,924,,20210430
487,YWZ,798000,798,0,,20210430
488,YWZ,3003,3,3,,20210430
489,YWZ,742000,742,0,,20210430
490,YWZ,874822,874,822,,20210430
491,YWZ,3003,3,3,,20210430
492,YWZ,669665,669,665,,20210430
493,YWZ,3003,3,3,,20210430
494,YWZ,756769,756,769,,20210430
495,YWZ,742000,742,0,,20210430
496,YWZ,574000,574,0,,20210430
497,YWZ,726000,726,0,,20210430
498,YWZ,565721,565,721,,20210430
499,YWZ,785000,785,0,,20210430
500,YWZ,786924,786,924,,20210430
501,YWZ,767675,767,675,,20210430
502,YWZ,3003,3,3,,20210430
503,YWZ,3003,3,3,,20210430
504,YWZ,3003,3,3,,20210430
505,YWZ,715000,715,0,,20210430
506,YWZ,742000,742,0,,20210430
507,YWZ,1001,1,1,,20210430
508,YWZ,914807,914,807,,20210430
509,YWZ,742608,742,608,,20210430
510,YWZ,842000,842,0,,20210430
511,YWZ,742000,742,0,,20210430
512,YWZ,3003,3,3,,20210430
513,YWZ,742000,742,0,,20210430
514,YWZ,713610,713,610,,20210430
515,YWZ,3003,3,3,,20210430
516,YWZ,743000,743,0,,20210430
517,YWZ,799000,799,0,,20210430
518,YWZ,692683,692,683,,20210430
519,YWZ,742000,742,0,,20210430
520,YWZ,714924,714,924,,20210430
521,YWZ,3003,3,3,,20210430
522,YWZ,3003,3,3,,20210430
523,YWZ,810000,810,0,,20210430
524,YWZ,3003,3,3,,20210430
525,YWZ,3003,3,3,,20210430
526,YWZ,709000,709,0,,20210430
527,YWZ,786862,786,862,,20210430
528,YWZ,3003,3,3,,20210430
529,YWZ,3003,3,3,,20210430
530,YWZ,883807,883,807,,20210430
531,YWZ,3003,3,3,,20210430
532,YWZ,666583,666,583,,20210430
533,YWZ,742000,742,0,,20210430
534,YWZ,3003,3,3,,20210430
535,YWZ,3003,3,3,,20210430
536,YWZ,802000,802,0,,20210430
537,YWZ,1001,1,1,,20210430
538,YWZ,610000,610,0,,20210430
539,YWZ,742000,742,0,,20210430
540,YWZ,3003,3,3,,20210430
541,YWZ,742000,742,0,,20210430
542,YWZ,734713,734,713,,20210430
543,YWZ,764000,764,0,,20210430
544,YWZ,3003,3,3,,20210430
545,YWZ,742000,742,0,,20210430
546,YWZ,3003,3,3,,20210430
547,YWZ,3003,3,3,,20210430
548,YWZ,742608,742,608,,20210430
549,YWZ,742924,742,924,,20210430
550,YWZ,781735,781,735,,20210430
551,YWZ,785554,785,554,,20210430
552,YWZ,599000,599,0,,20210430
553,YWZ,752560,752,560,,20210430
554,YWZ,3003,3,3,,20210430
555,YWZ,3003,3,3,,20210430
556,YWZ,742862,742,862,,20210430
557,YWZ,3003,3,3,,20210430
558,YWZ,742000,742,0,,20210430
559,YWZ,742000,742,0,,20210430
560,YWZ,3003,3,3,,20210430
561,YWZ,3003,3,3,,20210430
562,YWZ,710862,710,862,,20210430
563,YWZ,774000,774,0,,20210430
564,YWZ,847721,847,721,,20210430
565,YWZ,838608,838,608,,20210430
566,YWZ,608608,608,608,,20210430
567,YWZ,908665,908,665,,20210430
568,YWZ,3003,3,3,,20210430
569,YWZ,642000,642,0,,20210430
570,YWZ,3003,3,3,,20210430
571,YWZ,3003,3,3,,20210430
572,YWZ,3003,3,3,,20210430
573,YWZ,772000,772,0,,20210430
574,YWZ,606000,606,0,,20210430
575,YWZ,785862,785,862,,20210430
576,YWZ,759000,759,0,,20210430
577,YWZ,754000,754,0,,20210430
578,YWZ,503807,503,807,,20210430
579,YWZ,599000,599,0,,20210430
580,YWZ,3003,3,3,,20210430
581,YWZ,497501,497,501,,20210430
582,YWZ,742000,742,0,,20210430
583,YWZ,1001,1,1,,20210430
584,YWZ,3003,3,3,,20210430
585,YWZ,751000,751,0,,20210430
586,YWZ,657000,657,0,,20210430
587,YWZ,3003,3,3,,20210430
588,YWZ,3003,3,3,,20210430
589,YWZ,3003,3,3,,20210430
590,YWZ,3003,3,3,,20210430
591,YWZ,811838,811,838,,20210430
592,YWZ,858862,858,862,,20210430
593,YWZ,3003,3,3,,20210430
594,YWZ,808769,808,769,,20210430
595,YWZ,801862,801,862,,20210430
596,YWZ,742000,742,0,,20210430
597,YWZ,3003,3,3,,20210430
598,YWZ,3003,3,3,,20210430
599,YWZ,874560,874,560,,20210430
600,YWZ,742000,742,0,,20210430
601,YWZ,849000,849,0,,20210430
602,YWZ,770862,770,862,,20210430
603,YWZ,3003,3,3,,20210430
604,YWZ,742000,742,0,,20210430
605,YWZ,641771,641,771,,20210430
606,YWZ,857862,857,862,,20210430
607,YWZ,742000,742,0,,20210430
608,YWZ,3003,3,3,,20210430
609,YWZ,3003,3,3,,20210430
610,YWZ,742000,742,0,,20210430
611,YWZ,3003,3,3,,20210430
612,YWZ,904924,904,924,,20210430
613,YWZ,3003,3,3,,20210430
614,YWZ,655862,655,862,,20210430
615,YWZ,742000,742,0,,20210430
616,YWZ,3003,3,3,,20210430
617,YWZ,585591,585,591,,20210430
618,YWZ,827862,827,862,,20210430
619,YWZ,609769,609,769,,20210430
620,YWZ,742000,742,0,,20210430
621,YWZ,3003,3,3,,20210430
622,YWZ,711000,711,0,,20210430
623,YWZ,742000,742,0,,20210430
624,YWZ,844924,844,924,,20210430
625,YWZ,3003,3,3,,20210430
626,YWZ,742000,742,0,,20210430
627,YWZ,1001,1,1,,20210430
628,YWZ,3003,3,3,,20210430
629,YWZ,824528,824,528,,20210430
630,YWZ,618000,618,0,,20210430
631,YWZ,3003,3,3,,20210430
632,YWZ,3003,3,3,,20210430
633,YWZ,3003,3,3,,20210430
634,YWZ,617000,617,0,,20210430
635,YWZ,840791,840,791,,20210430
636,YWZ,742000,742,0,,20210430
637,YWZ,570000,570,0,,20210430
638,YWZ,3003,3,3,,20210430
639,YWZ,511000,511,0,,20210430
640,YWZ,812000,812,0,,20210430
641,YWZ,783000,783,0,,20210430
642,YWZ,3003,3,3,,20210430
643,YWZ,875713,875,713,,20210430
644,YWZ,3003,3,3,,20210430
645,YWZ,690627,690,627,,20210430
646,YWZ,3003,3,3,,20210430
647,YWZ,494000,494,0,,20210430
648,YWZ,851713,851,713,,20210430
649,YWZ,3003,3,3,,20210430
650,YWZ,742000,742,0,,20210430
651,YWZ,742000,742,0,,20210430
652,YWZ,541563,541,563,,20210430
653,YWZ,3003,3,3,,20210430
654,YWZ,917862,917,862,,20210430
655,YWZ,796713,796,713,,20210430
656,YWZ,799000,799,0,,20210430
657,YWZ,639713,639,713,,20210430
658,YWZ,848000,848,0,,20210430
659,YWZ,785747,785,747,,20210430
660,YWZ,3003,3,3,,20210430
661,YWZ,742000,742,0,,20210430
662,YWZ,606536,606,536,,20210430
663,YWZ,3003,3,3,,20210430
664,YWZ,3003,3,3,,20210430
665,YWZ,760862,760,862,,20210430
666,YWZ,3003,3,3,,20210430
667,YWZ,742000,742,0,,20210430
668,YWZ,618745,618,745,,20210430
669,YWZ,742000,742,0,,20210430
670,YWZ,670862,670,862,,20210430
671,YWZ,768862,768,862,,20210430
672,YWZ,742000,742,0,,20210430
673,YWZ,780791,780,791,,20210430
674,YWZ,3003,3,3,,20210430
675,YWZ,3003,3,3,,20210430
676,YWZ,677000,677,0,,20210430
677,YWZ,658822,658,822,,20210430
678,YWZ,591000,591,0,,20210430
679,YWZ,742000,742,0,,20210430
680,YWZ,3003,3,3,,20210430
681,YWZ,742000,742,0,,20210430
682,YWZ,3003,3,3,,20210430
683,YWZ,3003,3,3,,20210430
684,YWZ,3003,3,3,,20210430
685,YWZ,615000,615,0,,20210430
686,YWZ,742000,742,0,,20210430
687,YWZ,3003,3,3,,20210430
688,YWZ,742000,742,0,,20210430
689,YWZ,3003,3,3,,20210430
690,YWZ,742000,742,0,,20210430
691,YWZ,725862,725,862,,20210430
692,YWZ,829655,829,655,,20210430
693,YWZ,837000,837,0,,20210430
694,YWZ,3003,3,3,,20210430
695,YWZ,3003,3,3,,20210430
696,YWZ,861862,861,862,,20210430
697,YWZ,786722,786,722,,20210430
698,YWZ,584380,584,380,,20210430
699,YWZ,670769,670,769,,20210430
700,YWZ,877822,877,822,,20210430
701,YWZ,742000,742,0,,20210430
702,YWZ,872924,872,924,,20210430
703,YWZ,752924,752,924,,20210430
704,YWZ,3003,3,3,,20210430
705,YWZ,742000,742,0,,20210430
706,YWZ,1001,1,1,,20210430
707,YWZ,742000,742,0,,20210430
708,YWZ,629480,629,480,,20210430
709,YWZ,777822,777,822,,20210430
710,YWZ,742000,742,0,,20210430
711,YWZ,3003,3,3,,20210430
712,YWZ,742000,742,0,,20210430
713,YWZ,768000,768,0,,20210430
714,YWZ,785862,785,862,,20210430
715,YWZ,598000,598,0,,20210430
716,YWZ,774608,774,608,,20210430
717,YWZ,774000,774,0,,20210430
718,YWZ,856728,856,728,,20210430
719,YWZ,725000,725,0,,20210430
720,YWZ,3003,3,3,,20210430
721,YWZ,742000,742,0,,20210430
722,YWZ,3003,3,3,,20210430
723,YWZ,3003,3,3,,20210430
724,YWZ,3003,3,3,,20210430
725,YWZ,676862,676,862,,20210430
726,YWZ,3003,3,3,,20210430
727,YWZ,538696,538,696,,20210430
728,YWZ,3003,3,3,,20210430
729,YWZ,3003,3,3,,20210430
730,YWZ,3003,3,3,,20210430
731,YWZ,742000,742,0,,20210430
732,YWZ,3003,3,3,,20210430
733,YWZ,828000,828,0,,20210430
734,YWZ,802713,802,713,,20210430
735,YWZ,867000,867,0,,20210430
736,YWZ,742000,742,0,,20210430
737,YWZ,758753,758,753,,20210430
738,YWZ,742000,742,0,,20210430
739,YWZ,3003,3,3,,20210430
740,YWZ,647594,647,594,,20210430
741,YWZ,543510,543,510,,20210430
742,YWZ,771591,771,591,,20210430
743,YWZ,3003,3,3,,20210430
744,YWZ,783000,783,0,,20210430
745,YWZ,3003,3,3,,20210430
746,YWZ,884807,884,807,,20210430
747,YWZ,3003,3,3,,20210430
748,YWZ,3003,3,3,,20210430
749,YWZ,3003,3,3,,20210430
750,YWZ,3003,3,3,,20210430
751,YWZ,3003,3,3,,20210430
752,YWZ,696924,696,924,,20210430
753,YWZ,764000,764,0,,20210430
754,YWZ,599000,599,0,,20210430
755,YWZ,742000,742,0,,20210430
756,YWZ,722862,722,862,,20210430
757,YWZ,3003,3,3,,20210430
758,YWZ,754822,754,822,,20210430
759,YWZ,624000,624,0,,20210430
760,YWZ,3003,3,3,,20210430
761,YWZ,888000,888,0,,20210430
762,YWZ,780000,780,0,,20210430
763,YWZ,3003,3,3,,20210430
764,YWZ,641000,641,0,,20210430
765,YWZ,821851,821,851,,20210430
766,YWZ,1001,1,1,,20210430
767,YWZ,3003,3,3,,20210430
768,YWZ,742000,742,0,,20210430
769,YWZ,3003,3,3,,20210430
770,YWZ,3003,3,3,,20210430
771,YWZ,898628,898,628,,20210430
772,YWZ,3003,3,3,,20210430
773,YWZ,3003,3,3,,20210430
774,YWZ,763862,763,862,,20210430
775,YWZ,742000,742,0,,20210430
776,YWZ,777635,777,635,,20210430
777,YWZ,604766,604,766,,20210430
778,YWZ,616000,616,0,,20210430
779,YWZ,598000,598,0,,20210430
780,YWZ,3003,3,3,,20210430
781,YWZ,332769,332,769,,20210430
782,YWZ,3003,3,3,,20210430
783,YWZ,655608,655,608,,20210430
784,YWZ,3003,3,3,,20210430
785,YWZ,743862,743,862,,20210430
786,YWZ,742000,742,0,,20210430
787,YWZ,777000,777,0,,20210430
788,YWZ,808924,808,924,,20210430
789,YWZ,3003,3,3,,20210430
790,YWZ,751704,751,704,,20210430
791,YWZ,735000,735,0,,20210430
792,YWZ,3003,3,3,,20210430
793,YWZ,890924,890,924,,20210430
794,YWZ,742000,742,0,,20210430
795,YWZ,715870,715,870,,20210430
796,YWZ,813000,813,0,,20210430
797,YWZ,658000,658,0,,20210430
798,YWZ,639747,639,747,,20210430
799,YWZ,3003,3,3,,20210430
800,YWZ,3003,3,3,,20210430
801,YWZ,742862,742,862,,20210430
802,YWZ,742000,742,0,,20210430
803,YWZ,3003,3,3,,20210430
804,YWZ,3003,3,3,,20210430
805,YWZ,742000,742,0,,20210430
806,YWZ,616000,616,0,,20210430
807,YWZ,713791,713,791,,20210430
808,YWZ,671791,671,791,,20210430
809,YWZ,559924,559,924,,20210430
810,YWZ,840825,840,825,,20210430
811,YWZ,3003,3,3,,20210430
812,YWZ,3003,3,3,,20210430
813,YWZ,802851,802,851,,20210430
814,YWZ,742000,742,0,,20210430
815,YWZ,789769,789,769,,20210430
816,YWZ,731862,731,862,,20210430
817,YWZ,742000,742,0,,20210430
818,YWZ,694628,694,628,,20210430
819,YWZ,870822,870,822,,20210430
820,YWZ,810000,810,0,,20210430
821,YWZ,3003,3,3,,20210430
822,YWZ,683769,683,769,,20210430
823,YWZ,558000,558,0,,20210430
824,YWZ,3003,3,3,,20210430
825,YWZ,857738,857,738,,20210430
826,YWZ,659791,659,791,,20210430
827,YWZ,742000,742,0,,20210430
828,YWZ,3003,3,3,,20210430
829,YWZ,3003,3,3,,20210430
830,YWZ,850862,850,862,,20210430
831,YWZ,603862,603,862,,20210430
832,YWZ,764000,764,0,,20210430
833,YWZ,742000,742,0,,20210430
834,YWZ,3003,3,3,,20210430
835,YWZ,742000,742,0,,20210430
836,YWZ,3003,3,3,,20210430
837,YWZ,3003,3,3,,20210430
838,YWZ,3003,3,3,,20210430
839,YWZ,742000,742,0,,20210430
840,YWZ,840822,840,822,,20210430
841,YWZ,742000,742,0,,20210430
842,YWZ,3003,3,3,,20210430
843,YWZ,677862,677,862,,20210430
844,YWZ,742000,742,0,,20210430
845,YWZ,843000,843,0,,20210430
846,YWZ,742000,742,0,,20210430
847,YWZ,558502,558,502,,20210430
848,YWZ,742000,742,0,,20210430
849,YWZ,742000,742,0,,20210430
850,YWZ,752769,752,769,,20210430
851,YWZ,874862,874,862,,20210430
852,YWZ,3003,3,3,,20210430
853,YWZ,3003,3,3,,20210430
854,YWZ,684713,684,713,,20210430
855,YWZ,3003,3,3,,20210430
856,YWZ,1001,1,1,,20210430
857,YWZ,824862,824,862,,20210430
858,YWZ,3003,3,3,,20210430
859,YWZ,3003,3,3,,20210430
860,YWZ,545862,545,862,,20210430
861,YWZ,597000,597,0,,20210430
862,YWZ,661862,661,862,,20210430
863,YWZ,681000,681,0,,20210430
864,YWZ,782713,782,713,,20210430
865,YWZ,742000,742,0,,20210430
866,YWZ,742000,742,0,,20210430
867,YWZ,3003,3,3,,20210430
868,YWZ,845862,845,862,,20210430
869,YWZ,3003,3,3,,20210430
870,YWZ,742000,742,0,,20210430
871,YWZ,742000,742,0,,20210430
872,YWZ,682791,682,791,,20210430
873,YWZ,3003,3,3,,20210430
874,YWZ,796747,796,747,,20210430
875,YWZ,770000,770,0,,20210430
876,YWZ,742000,742,0,,20210430
877,YWZ,875000,875,0,,20210430
878,YWZ,598000,598,0,,20210430
879,YWZ,770000,770,0,,20210430
880,YWZ,3003,3,3,,20210430
881,YWZ,3003,3,3,,20210430
882,YWZ,1001,1,1,,20210430
883,YWZ,742000,742,0,,20210430
884,YWZ,807000,807,0,,20210430
885,YWZ,742000,742,0,,20210430
886,YWZ,782000,782,0,,20210430
887,YWZ,813924,813,924,,20210430
888,YWZ,661772,661,772,,20210430
889,YWZ,742000,742,0,,20210430
890,YWZ,841649,841,649,,20210430
891,YWZ,3003,3,3,,20210430
892,YWZ,3003,3,3,,20210430
893,YWZ,742000,742,0,,20210430
894,YWZ,726924,726,924,,20210430
895,YWZ,551395,551,395,,20210430
896,YWZ,789000,789,0,,20210430
897,YWZ,639000,639,0,,20210430
898,YWZ,3003,3,3,,20210430
899,YWZ,681000,681,0,,20210430
900,YWZ,683000,683,0,,20210430
901,YWZ,849862,849,862,,20210430
902,YWZ,880862,880,862,,20210430
903,YWZ,742000,742,0,,20210430
904,YWZ,3003,3,3,,20210430
905,YWZ,682550,682,550,,20210430
906,YWZ,742000,742,0,,20210430
907,YWZ,3003,3,3,,20210430
908,YWZ,742000,742,0,,20210430
909,YWZ,3003,3,3,,20210430
910,YWZ,742000,742,0,,20210430
911,YWZ,742000,742,0,,20210430
912,YWZ,3003,3,3,,20210430
913,YWZ,716000,716,0,,20210430
914,YWZ,739791,739,791,,20210430
915,YWZ,599000,599,0,,20210430
916,YWZ,3003,3,3,,20210430
917,YWZ,742000,742,0,,20210430
918,YWZ,678747,678,747,,20210430
919,YWZ,606791,606,791,,20210430
920,YWZ,838713,838,713,,20210430
921,YWZ,742000,742,0,,20210430
922,YWZ,3003,3,3,,20210430
923,YWZ,649608,649,608,,20210430
924,YWZ,716000,716,0,,20210430
925,YWZ,3003,3,3,,20210430
926,YWZ,731000,731,0,,20210430
927,YWZ,3003,3,3,,20210430
928,YWZ,777000,777,0,,20210430
929,YWZ,742000,742,0,,20210430
930,YWZ,615000,615,0,,20210430
931,YWZ,794862,794,862,,20210430
932,YWZ,318000,318,0,,20210430
933,YWZ,3003,3,3,,20210430
934,YWZ,742000,742,0,,20210430
935,YWZ,686000,686,0,,20210430
936,YWZ,742000,742,0,,20210430
937,YWZ,3003,3,3,,20210430
938,YWZ,3003,3,3,,20210430
939,YWZ,680000,680,0,,20210430
940,YWZ,879862,879,862,,20210430
941,YWZ,3003,3,3,,20210430
942,YWZ,798000,798,0,,20210430
943,YWZ,780713,780,713,,20210430
944,YWZ,3003,3,3,,20210430
945,YWZ,615753,615,753,,20210430
946,YWZ,741862,741,862,,20210430
947,YWZ,894769,894,769,,20210430
948,YWZ,3003,3,3,,20210430
949,YWZ,1001,1,1,,20210430
950,YWZ,3003,3,3,,20210430
951,YWZ,3003,3,3,,20210430
952,YWZ,810000,810,0,,20210430
953,YWZ,602924,602,924,,20210430
954,YWZ,593000,593,0,,20210430
955,YWZ,643000,643,0,,20210430
956,YWZ,769651,769,651,,20210430
957,YWZ,782000,782,0,,20210430
958,YWZ,623924,623,924,,20210430
959,YWZ,578000,578,0,,20210430
960,YWZ,3003,3,3,,20210430
961,YWZ,850000,850,0,,20210430
962,YWZ,1001,1,1,,20210430
963,YWZ,3003,3,3,,20210430
964,YWZ,772747,772,747,,20210430
965,YWZ,849862,849,862,,20210430
966,YWZ,3003,3,3,,20210430
967,YWZ,742000,742,0,,20210430
968,YWZ,3003,3,3,,20210430
969,YWZ,669000,669,0,,20210430
970,YWZ,3003,3,3,,20210430
971,YWZ,585000,585,0,,20210430
972,YWZ,742000,742,0,,20210430
973,YWZ,3003,3,3,,20210430
974,YWZ,3003,3,3,,20210430
975,YWZ,3003,3,3,,20210430
976,YWZ,495713,495,713,,20210430
977,YWZ,3003,3,3,,20210430
978,YWZ,389503,389,503,,20210430
979,YWZ,636000,636,0,,20210430
980,YWZ,742000,742,0,,20210430
981,YWZ,766000,766,0,,20210430
982,YWZ,676000,676,0,,20210430
983,YWZ,661545,661,545,,20210430
984,YWZ,783000,783,0,,20210430
985,YWZ,742000,742,0,,20210430
986,YWZ,690924,690,924,,20210430
987,YWZ,701772,701,772,,20210430
988,YWZ,737000,737,0,,20210430
989,YWZ,3003,3,3,,20210430
990,YWZ,742862,742,862,,20210430
991,YWZ,696701,696,701,,20210430
992,YWZ,553000,553,0,,20210430
993,YWZ,780794,780,794,,20210430
994,YWZ,621662,621,662,,20210430
995,YWZ,3003,3,3,,20210430
996,YWZ,766000,766,0,,20210430
997,YWZ,565814,565,814,,20210430
998,YWZ,3003,3,3,,20210430
999,YWZ,534648,534,648,,20210430
1000,YWZ,536561,536,561,,20210430
1001,YWZ,3003,3,3,,20210430
1002,YWZ,3003,3,3,,20210430
1003,YWZ,742000,742,0,,20210430
1004,YWZ,771614,771,614,,20210430
1005,YWZ,404553,404,553,,20210430
1006,YWZ,742000,742,0,,20210430
1007,YWZ,839769,839,769,,20210430
1008,YWZ,742000,742,0,,20210430
1009,YWZ,742000,742,0,,20210430
1010,YWZ,3003,3,3,,20210430
1011,YWZ,1001,1,1,,20210430
1012,YWZ,533000,533,0,,20210430
1013,YWZ,742713,742,713,,20210430
1014,YWZ,1001,1,1,,20210430
1015,YWZ,3003,3,3,,20210430
1016,YWZ,3003,3,3,,20210430
1017,YWZ,3003,3,3,,20210430
1018,YWZ,742000,742,0,,20210430
1019,YWZ,772492,772,492,,20210430
1020,YWZ,1001,1,1,,20210430
1021,YWZ,3003,3,3,,20210430
1022,YWZ,800608,800,608,,20210430
1023,YWZ,806862,806,862,,20210430
1024,YWZ,708000,708,0,,20210430
1025,YWZ,742000,742,0,,20210430
1026,YWZ,647862,647,862,,20210430
1027,YWZ,809822,809,822,,20210430
1028,YWZ,755822,755,822,,20210430
1029,YWZ,675000,675,0,,20210430
1030,YWZ,3003,3,3,,20210430
1031,YWZ,742000,742,0,,20210430
1032,YWZ,728791,728,791,,20210430
1033,YWZ,3003,3,3,,20210430
1034,YWZ,3003,3,3,,20210430
1035,YWZ,841862,841,862,,20210430
1036,YWZ,843862,843,862,,20210430
1037,YWZ,616000,616,0,,20210430
1038,YWZ,599000,599,0,,20210430
1039,YWZ,3003,3,3,,20210430
1040,YWZ,758000,758,0,,20210430
1041,YWZ,670000,670,0,,20210430
1042,YWZ,775780,775,780,,20210430
1043,YWZ,3003,3,3,,20210430
1044,YWZ,619000,619,0,,20210430
1045,YWZ,598000,598,0,,20210430
1046,YWZ,742000,742,0,,20210430
1047,YWZ,618000,618,0,,20210430
1048,YWZ,3003,3,3,,20210430
1049,YWZ,742000,742,0,,20210430
1050,YWZ,3003,3,3,,20210430
1051,YWZ,873769,873,769,,20210430
1052,YWZ,716576,716,576,,20210430
1053,YWZ,846862,846,862,,20210430
1054,YWZ,783924,783,924,,20210430
1055,YWZ,3003,3,3,,20210430
1056,YWZ,845924,845,924,,20210430
1057,YWZ,916728,916,728,,20210430
1058,YWZ,518594,518,594,,20210430
1059,YWZ,767862,767,862,,20210430
1060,YWZ,569000,569,0,,20210430
1061,YWZ,494000,494,0,,20210430
1062,YWZ,742000,742,0,,20210430
1063,YWZ,793554,793,554,,20210430
1064,YWZ,746000,746,0,,20210430
1065,YWZ,670000,670,0,,20210430
1066,YWZ,3003,3,3,,20210430
1067,YWZ,3003,3,3,,20210430
1068,YWZ,742000,742,0,,20210430
1069,YWZ,742000,742,0,,20210430
1070,YWZ,858713,858,713,,20210430
1071,YWZ,614938,614,938,,20210430
1072,YWZ,598000,598,0,,20210430
1073,YWZ,3003,3,3,,20210430
1074,YWZ,3003,3,3,,20210430
1075,YWZ,837862,837,862,,20210430
1076,YWZ,3003,3,3,,20210430
1077,YWZ,3003,3,3,,20210430
1078,YWZ,716000,716,0,,20210430
1079,YWZ,3003,3,3,,20210430
1080,YWZ,3003,3,3,,20210430
1081,YWZ,3003,3,3,,20210430
1082,YWZ,688000,688,0,,20210430
1083,YWZ,742000,742,0,,20210430
1084,YWZ,3003,3,3,,20210430
1085,YWZ,3003,3,3,,20210430
1086,YWZ,598862,598,862,,20210430
1087,YWZ,3003,3,3,,20210430
1088,YWZ,673000,673,0,,20210430
1089,YWZ,3003,3,3,,20210430
1090,YWZ,1001,1,1,,20210430
1091,YWZ,742000,742,0,,20210430
1092,YWZ,635822,635,822,,20210430
1093,YWZ,598000,598,0,,20210430
1094,YWZ,3003,3,3,,20210430
1095,YWZ,3003,3,3,,20210430
1096,YWZ,3003,3,3,,20210430
1097,YWZ,1001,1,1,,20210430
1098,YWZ,336747,336,747,,20210430
1099,YWZ,823416,823,416,,20210430
1100,YWZ,3003,3,3,,20210430
1101,YWZ,3003,3,3,,20210430
1102,YWZ,742000,742,0,,20210430
1103,YWZ,3003,3,3,,20210430
1104,YWZ,3003,3,3,,20210430
1105,YWZ,3003,3,3,,20210430
1106,YWZ,3003,3,3,,20210430
1107,YWZ,873000,873,0,,20210430
1108,YWZ,3003,3,3,,20210430
1109,YWZ,598000,598,0,,20210430
1110,YWZ,3003,3,3,,20210430
1111,YWZ,3003,3,3,,20210430
1112,YWZ,882000,882,0,,20210430
1113,YWZ,813728,813,728,,20210430
1114,YWZ,3003,3,3,,20210430
1115,YWZ,794000,794,0,,20210430
1116,YWZ,3003,3,3,,20210430
1117,YWZ,3003,3,3,,20210430
1118,YWZ,599000,599,0,,20210430
1119,YWZ,3003,3,3,,20210430
1120,YWZ,746000,746,0,,20210430
1121,YWZ,711862,711,862,,20210430
1122,YWZ,3003,3,3,,20210430
1123,YWZ,710823,710,823,,20210430
1124,YWZ,3003,3,3,,20210430
1125,YWZ,3003,3,3,,20210430
1126,YWZ,768924,768,924,,20210430
1127,YWZ,3003,3,3,,20210430
1128,YWZ,3003,3,3,,20210430
1129,YWZ,1001,1,1,,20210430
1130,YWZ,719851,719,851,,20210430
1131,YWZ,656560,656,560,,20210430
1132,YWZ,3003,3,3,,20210430
1133,YWZ,897686,897,686,,20210430
1134,YWZ,841000,841,0,,20210430
1135,YWZ,742000,742,0,,20210430
1136,YWZ,701000,701,0,,20210430
1137,YWZ,742862,742,862,,20210430
1138,YWZ,766000,766,0,,20210430
1139,YWZ,593466,593,466,,20210430
1140,YWZ,778747,778,747,,20210430
1141,YWZ,3003,3,3,,20210430
1142,YWZ,754000,754,0,,20210430
1143,YWZ,584000,584,0,,20210430
1144,YWZ,728000,728,0,,20210430
1145,YWZ,3003,3,3,,20210430
1146,YWZ,499000,499,0,,20210430
1147,YWZ,618000,618,0,,20210430
1148,YWZ,3003,3,3,,20210430
1149,YWZ,3003,3,3,,20210430
1150,YWZ,3003,3,3,,20210430
1151,YWZ,514000,514,0,,20210430
